comment,like
白衣的荣耀！羊村的骄傲！！,11895
那天我瘦了三斤！,5526
第一个嘉宾npc诞生了好诶！[难过],4962
这期拍的不错，表扬下老板小潮院长哈。（开玩笑的）,2332
考研一定上岸兄弟们[打call],2274
身份证是不丢羊村了！！！,2149
O.o耶！！,1803
"一个被粉丝弄走了
一个刚来就没了
一个好不容易走了又被摇回来了[笑哭]",1582
《开局不到十五分钟，咱奶就成功逃离了羊村》[喜极而泣],1486
照这个趋势下去，过年可有的看了[脱单doge],1105
我做的雪玫瑰送给小狗[脱单doge],946
好恶毒的时间！但是被我等到啦~,939
"天哪，一个小时，这是什么,难怪要审核这么久,小潮提姆你是我的神！[星星眼][星星眼][星星眼][打call][打call][打call]",923
我早就能走了 跟这帮人闹着玩呢 降维打击你们懂吗兄弟们 ！[doge],703
"羊村十大要素：
1.永远是嘉宾先走
2.永远是高斯留到最后
3永远不要和海皇赌运气
4.不要在餐桌吃羊肉
5.不要穿黑衣服
6.羊村没有寻龙尺，如果出现马上扔掉7.不要让小狗猜测时间
8.请认真检查小狗，以防私藏物品引起连环案
9.海皇永远在第一层。如果你在其他层发现杜海皇，不要试图与他交流，请立即联系羊头人。
10.不要惹怒小傲（条件是弄断他的寻龙尺)否则将开启终极生存模式则以上全部规则作废，且开启追逐模式。
（第3要素在任何地方都适用）",658
这一期的羊村还是一如既往地好啊，时常也够观众们看，但是马哥真的不用太赶，毕竟身体最重要，小潮team的风格跟以前大不相同，个人觉得偏向综艺化了，但是也更符合现在观众的审美了，最后希望小潮team的人们越来越好，更希望马哥那个注意身体,566
大家辛苦了，祝大家考研全都高分上岸[给心心],518
等等，那如果马哥第四期走了，他是不是可以把高斯叫回来[思考],488
"这一季羊材目前创造的历史：
1.高斯首次离开羊村
2.玩家首次不是依靠赢得游戏离开的羊村
3.玩家首次被迫离开羊村
4.首次一天有两位玩家离开羊村
5.嘉宾首次失败留在羊村
6.嘉宾首次第一天就失去所有的星
7.首次玩家离开之后以嘉宾的身份回来重新游戏(暂且存疑)",484
关于一集审核了三个半小时这件事[doge][doge][doge],256
欢迎小精灵！！羊村因你的加入而更美好！许愿一个雀巢工作室，真的好期待两大工作室对撞能擦出怎么样的火花[doge],243
好家伙 明天考研 这让我很为难[doge],186
天！这流量好恐怖，同时两万多人一起观看，刚上19分钟投币就1.6万[藏狐],173
一小时？不看了不看了，今年春晚有节目了,155
这种直接走的留言还是不太用放进箱子里，其实我觉得没啥效果，其实像那种有特定任务的更有节目效果,155
出镜十分钟还有联投：高斯大胜利[脱单doge],150
你们猜谁最后输了[思考],132
不知道你们还记不记得第二季最后马哥说：输了的人并不是留在羊村，但是在第三季的时候会比较惨，但我也没看到惨在哪呀[喜极而泣],132
我好幸运我赶上了！小潮眼熟我！！,116
vocal刚刚！,113
其他人的羊村，小精灵的极限挑战[doge],101
《一念神魔》,56
不是哥们，你真拍电影啊[兔年],52
太好了，晚睡的鸟儿有羊村看！！,51
"这期节目效果我愿意称之为三季节目效果最爆炸的一期，贡献了一下名场面：
1.高斯直接送走
2.嘉宾赌注能赢偏输
3.嘉宾五颗星一天被秒
4.小潮小傲究极默契
5.小潮限时返场[脱单doge][脱单doge]",49
审核辛苦了！虽然你偷偷背着兄弟们提早看了三遍羊村，但是你辛苦了——（）,40
小视频，等姐姐考完研，就狠狠地看了你[脱单doge],39
woc，一个小时，马哥辛苦了,37
这期真的是羊村系列最炸裂的一期，笑飞了哈哈,36
观后感:小老师在短暂的一天，竟收获了数不胜数人山人海奇奇怪怪的一堆称呼[吃瓜],36
一小时？不看了不看了，今年春晚有节目了[OK],33
04:11 史上最单纯嘉宾小精灵,33
"本场最佳马浩宁
战归回家遭偷袭
放下手机下一集
败给高斯输白衣[脱单doge]",30
盲猜高子第四期作为嘉宾回来[tv_思考],30
刚出车祸，过来压压惊。安全开车啊朋友们！！,28
马哥，我的国家奖学金到啦，我在超话里有发哦，不知道你看没看到，真的很有幸成为全国的0.2%，拿到了属于我学生时代的最高荣誉。过去想都不敢想象的事，在大学里实现啦,26
马哥回去给高斯派个工作刚好回来真的太合适了。[再见][再见],26
呜呜呜我生日这天更新羊村呜呜呜呜呜[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]好开心,26
我去这些游戏好玩 建议多玩[doge][打call][doge],26
呜呜呜呜明天考研🥹紧张的睡不着 点进来看到小狗更新了 心情超好！ 吸吸皇宝宝好运！我一定是SJTU研究生👩‍🎓[给心心],24
寻龙分金看缠山，一重缠是一重关，关门如有八重险，不出阴阳八卦形，寻龙尺无敌！,23
一个小时，我的天哪，超超超级剧场版,21
还有十分钟就是我的生日[脱单doge]在这里先行许个愿：team越来越好！[给心心][给心心],20
高斯胜利离开，一点没镜头了反而是惩罚，如果有下一季，建议胜利者留在现场，好吃好喝玩手机打电动还能嘲讽，这样比较公平,15
这一期也太有趣了吧  小老师节目效果满分哈哈哈哈哈哈,15
猜动作这个游戏好有创意好好看啊！！被小精灵圈粉了 感觉节目效果好好哈哈哈哈哈哈,13
斯子牛牛！！但是下一集看不到斯子我真的会伤心的[委屈]呜呜呜呜斯子～我这么大个斯子～,13
小精灵老师直接开创两个历史[脱单doge],12
下饺子！！（冷了不好吃了[委屈]）,12
救命，小精灵太有效果了，给我笑出眼泪了,12
早知道这一季这么好看留着春晚看了[doge],11
不是哥你拍电影啊,11
vocal这时长乐拥了,11
有没有可能，下下期嘉宾是高斯[doge][doge][doge],10
祝大家考研上岸哦！！！！,10
论天使小精灵老师对脚本的执念（调换（小精灵手动版））[脱单doge],10
我觉得羊头人能直接让高斯走，说不定是因为里面还有一张让高斯回来的纸条。,9
今天心情不太好，刚想哭，结果马浩宁更新了，一边看一边笑，目前还没看完，但是现在眼泪憋回去了[脸红]也祝我女朋友考研顺利,9
节目效果最满的一集[脱单doge]这期节奏内容都挺好的，根本不知道自己看了一个小时[歪嘴]好看爱看会剪多剪[脱单doge][脱单doge],9
这一集真的后热，而且越看越起劲！真不错啊 ，这小老师是干嘛的，完全不知道啊，前面还感觉他没节目效果，后面真是越来越好玩，看完出了一身汗！全是笑的！,9
现在凌晨4点46 1.1万人观看好好好都这么熬是吧,8
作为一个潮t的几年老粉，我也许个愿能和雀巢他们联动[脱单doge]，主要你俩团队都长在我的笑点上，我觉得一加一绝对大于二好吧！各位顶上去让马哥看到[兔年],8
我生日发视频了！[脱单doge][脱单doge][脱单doge],8
凌晨三点半了，还1.2万人正在观看[doge]看来大家都是夜晚活动的类型[妙啊],7
祝明天考研的兄弟们顺利上岸！[不稳定发电机_打call]冬至快乐,7
不对啊 说是让高斯离开羊村 没让他回去啊   应该让他手机扣着  去村口呆着去[脱单doge],7
现在长视频环境越来越差，羊村却没有比往季短，反而让我第一次看到马哥一个小时的视频，真的很用心[给心心][给心心][给心心],7
半夜4点快5点 还有1.1万人看啊？[惊讶][惊讶][惊讶],6
key不会每集都要走一次吧,6
这期太好笑了从头笑到尾啊啊啊啊啊啊啊啊啊啊,6
熬夜看完，大半夜宿舍憋笑[喜极而泣]挺辛苦,6
最后手机会吐泡泡那里给我萌到了www小老师好可爱,6
下一集至高无上的老板能不能携带卑微的副总回归[doge],6
[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge],6
这小精灵最近怎么到处跟人联动啊，啥来头,6
啊现在又想看，又想攒着明天中午看,6
献上三连，然后睡觉，我明天考试结束了再来看[脸红][脸红],6
vocal哥辛苦了，这个点这个时长这个更新速度[笑哭],6
羊村第三季太好看辣！！！为什么只能投两个币[七濑胡桃_泪目],5
好好好，来了[打call][打call][打call],5
冬至快乐家人们这期也好有趣[打call]不知道后面还有没有新嘉宾哦[doge],5
哇哇哇！！！做小饼干！！有潮逼流子的视频陪伴！！！真好啊！！！！呜呜呜,5
这时长！爱了😍,5
我的天，感觉今年羊村更新得好快，去年一直等了好久才会更下一集，小潮提姆辛苦啦！希望大家越来越好[打call][打call][打call],5
预言家但只预言对了一半[微笑][微笑][微笑],5
十一点半发的，凌晨现在一点半，还有3.5万人正在看，牛的,5
我们都上岸！大家加油！,5
小老师身份证不会丢羊村了吧哈哈哈,5
这集的剪辑很舒服，游戏也有新的了，感觉羊村真的有越来越好看[tv_馋],5
每次休息都能看到马哥[脱单doge],5
我真没想到能这么有节目效果[笑哭],5
刚登上哔哩哔哩，就看见0分钟前发布[星星眼],5
小精灵可爱又有节目效果[请吃红小豆吧！_么么],5
小精灵真的是天使投资人[喜极而泣][喜极而泣][喜极而泣],4
哈哈哈哈为什么不叫高斯回来[脱单doge][脱单doge],4
考研先睡了 后天再看,4
这集质量好高，笑点太密集了，小经理节目效果爆炸了,4
这集感觉太梦幻了，到结束我都不敢相信嘉宾留下来了，马哥走了，总感觉还会有反转但是一直没等到[热词系列_知识增加],4
感谢小潮team在我晚饭时送上的惊喜[doge]国内的各位晚安哦（低语）,4
这么能剪能直接把明年的剪完发出来吗（精神错乱）[星星眼][星星眼][星星眼],4
3点了，还没睡，考研还有机会吗[doge],4
这我刷视频刷到四点了，又让我刷到第三集了，不让我睡觉了是吧[喜欢],4
我天今天生日一打开就看到这个  好爽好爽😭🤲🏻,4
这一期全面证明了他们没有剧本，如果有剧本嘉宾不会变成npc，小潮不会这么早离开,4
小精灵的身份证漏在羊村了哈哈哈,4
哎呀，你们还挺快，我这次来的有点小快留个言，今天是冬至，祝大家通通上岸✿ヽ(°▽°)ノ✿,4
高砸，你不在我真的好想你啊[大哭]高砸,4
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！
收起",4
感觉节目这么好看也是有一个原因——是真的没有剧本！才会有这么多有意思的突发事件！！！🥹太好看了这一期反转反转反转！！！,4
虽然我喜欢他们团队，也知道他们关系很好，可是小砍最后扔小傲最喜欢的寻龙尺我真的感觉有点过分，那是小傲最喜欢的，而且还玩闹不捡，连马哥也都很保护它,4
高子不是说要为白衣服争气吗？速速起床[doge],4
有羊相伴，开始逐渐清醒，怎么办，不想睡觉，这一小时明天看还是明天看，不知道怎么选；这节目简直就是我闲暇时光的快乐源泉啊！一个小时，用心了，希望有第四期，不管了，开看[打call][惊喜][傲娇],4
三连奉上，明天再看,4
某幻小精灵都来了，那法老爷爷和杨老师也不远了吧,4
明天马哥把高斯当嘉宾请回来，难绷啊[笑哭][笑哭],4
大家都不睡吗~1.6万人[tv_目瞪口呆],4
这期很搞笑[初音未来_大笑]不过如果不是我知道他们的友谊，最后king做的事让我挺反感的，怪欺负人的[FGO_怒],4
进春晚收藏夹啊家人！[tv_doge]一个小时做梦都能笑醒啊！时长感人,4
太天才了，如果小潮真走了其他人hold不住场子的。这集笑的很开心！！[tv_微笑],4
这集寻龙尺的镜头都比高斯多,4
刚想吃夜宵你就更新[妙啊],4
"一如既往的好看，其实看潮走了还是有点小难过的，因为第一季的时候，潮走了，就没参与投稿，导致最后一期播放量不太好。
就是说希望不管潮在不在都能主投稿，一个是更多人能看到，为了播放量，再一个是为了羊村3在潮主页的完整性，像2一样做成合集，也方便我未来考古。
不过最后又请潮回来，还是挺有意思的。期待下一集！
不过还是希望你们多休息会，别太拼了，这么大的工作量，马哥你真的，我哭死，你活该火！
（看完的一个睡前碎碎念，无逻辑）",4
芜湖[星星眼][星星眼][星星眼][打call][打call][打call],4
这期视频质量比前两期高不少 游戏挺有意思嘉宾也有效果,4
熬夜党的胜利！希望小潮院长越来越好,3
预言家[脱单doge],3
高斯抽到这个立刻离开，就和当天集满七星赢了之后离开羊村也没啥区别啊，人家抽到后看起来挺开心的，粉丝更没必要不开心，羊村里的输赢羊村毕，以后别的视频里也都还能继续看到他们呀[哦呼],3
海皇子啥时候更新啊[大哭],3
啊哈哈哈哈哈哈笑的我手抖 哈哈哈哈哈哈哈小精灵哈哈哈哈哈哈哈哈哈哈哈,3
这个视频时长辛苦马哥了！！！！,3
"小老师，到底有多倒霉？
逢赌必输，连石头剪刀布都赢不了[笑哭]
面对实诚人还能赔，只用了一天，就把五颗星赔光了。而且貌似好像还把身份证落下了[笑哭][笑哭]",3
所以小精灵刚开头那个手势到底是啥意思？,3
叫回马哥那会笑疯了我去,3
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！",3
1.3万人三点多不睡[doge],3
晚上好大家 team都辛苦啦 大家冬至圣诞快乐 考研啥的都顺利,3
最早的一次！熬夜把羊村（3）二三集看完[脱单doge],3
你们进的是羊村，小老师进的是狼村,3
潮总，周杰伦发完新歌了，他什么时候来[doge][给心心],3
记录一下[微笑],3
皇哥啥时候更新[大哭],3
"羊村盟约:
1.这个世界禁止一切的杀伤和掠夺。
2.所有的纠纷一律通过在游戏世界中的一决胜负来解决。
3.游戏中必须赌上双方皆认为对等的赌注。
4.只要不违反第三条，游戏内容和赌注皆不受限制。
5.受挑战的一方有权力决定游戏内容。
6.（向盟约宣誓）所打的赌要绝对遵守。
7.集团纠纷应指定全权代理人。
8.游戏中有不正当行为者，只要败露就视同败北。
9.以神的名义宣布，以上八条，全部都是不变的规则。
10.大家一起和平地玩游戏吧",3
我觉得把赢的人请回来其实没意思,3
