comment,like
能者先赏！！！！[星星眼][星星眼][星星眼],6
哲成男味儿有点太高了，没有少年感,6
老米看到没，赶紧自家联动多搞点@原神 @绝区零,5
老师画的空空每次都好好看呜呜呜,5
可爱捏,4
〇（ling）确实是零[吃瓜],4
局部坏死,4
画错了吧 猫右的脚是猫的脚不是人的,4
草，怎么这么搭配,4
@绝区零 @原神 零宝原宝来看好活了[脱单doge],3
"愿风神护佑你
愿岩神守护你
愿雷神祝福你
愿草神铭记你
提瓦特的星空永远留有你的名字
星辰间的列车永远留有你的位置
高天的神明会引你走向往生",3
迪:？,3
画的太棒了[惊讶],3
[星星眼][星星眼]哎呀就喜欢这种热热闹闹团建,3
双子重逢了[doge]这下直接大结局,3
卧槽做的真的很棒啊这个！,2
@玄了ovo 直接大结局 小子,2
派蒙啊啊啊啊啊啊啊喜欢！,2
我有崩坏 原神 米哈游  音乐会生日会精选 四个收藏夹 根本难不倒我[原神_生气],2
114.514新魔神任务:「我们突然重逢」（雾）,2
换了衣服，大家也很可爱！,2
太草，画得还很好,2
蛙趣！还挺帅的撒！[星星眼],2
太牛了，高技术力,2
@Alllumineeee,2
为什么给我一种，下一秒某个角色就要被处决了的感觉[尴尬],2
@鏡明叶_,2
好活  投,2
@一般的咕咕咕 @头像开始痛苦面具,2
绝世好活，求在带上星铁玩一波[给心心],2
声优梗诶？,2
挺有意思的，哈哈(￣▽￣),1
我去！点进您的主页发现好多都是我非常喜欢的视频！！天呐果断关注了期更多二创呜呜,1
我需要知道bgm是哪个pv里的，好耳熟呜呜可是我忘掉了,1
好有趣[星星眼]up画的好可爱，好喜欢画风,1
异…异世相遇？,1
有点像弹丸论破,1
《我们突然重逢》空荧瞳孔地震哈哈哈哈哈哈,1
飞行矮堇瓜爆改遁地铁兔子,1
绝区神,1
雷泽那一段我还以为绿头发的要变爱衣休伯利安了[doge],1
@gvdudjdn,1
太强辣！！！！！[大笑][大笑][大笑]我就说怎么这么眼熟，一打开主页是长生let me do it for you哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1
[崩坏3_星星眼][崩坏3_星星眼][崩坏3_星星眼][崩坏3_星星眼]我现在就要玩绝区0！！！@Julysat,1
太强了！顶级二创！创似我了,1
【欢迎娜维娅小姐！！！-哔哩哔哩】 https://b23.tv/VZcuDNm,1
双厨不知所措:i,1
[桃源_给花花][桃源_给花花]好看耶，作者大大多来亿点,1
看到狼崽穿女仆装了🤤🤤🤤,1
@不完全做勾 @潟湖在逃礁石,1
@少发刀子,1
@Judy令狐,1
这个我是真喜欢[星星眼],1
好活当投[脱单doge],1
这是7.9万粉能整出来的活[脱单doge],1
哇啊，这个脑洞好有趣！没看够啊！再多来点儿[星星眼],1
有没有绝区铁的版本[doge],1
好活,1
帅[支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持]太棒了,1
前面几秒给我一种弹丸论破的感觉[嘟嘟],1
这个二创，这个脑洞，绝了[打call],1
这群人里就派蒙最淡定[喜极而泣],1
@遇芸芸芸芸,1
"就你们能玩绝区零？我也能！

……？什么盗版！O也是零！！",1
两对兄妹 狂喜！,1
@暮海星辰-,1
太好看了没忍住全截下来了[鼓掌][鼓掌],1
“你醒啦，手术很成功”[崩坏：星穹铁道_wink],1
@ennnnnnnnQ,1
"空哥和荧妹终于相遇 
玲妹和哲兄即将分离[doge]",1
@鏍北,1
好萌啊，，，,1
一股弹丸的味,1
这旅行者兄妹俩在别的世界的时候真的会穿这种衣服吧！！！[微笑]只不过因为设定在游戏里没换过衣服。大大太会画啦！！！都好好看，也很贴[打call][打call][打call],1
绝区O神[doge],1
@是枝枝哦 宝你看看这个,1
@穆·墨 救命看了好几遍！,1
这个脑洞真大，怎么没上热门,1
雷泽你，好优雅,1
趁火之前，点个赞先[脱单doge],1
vocal@7钱从四面八方来7 @瑾色素,1
@ou友也丶老翁,1
@番茄酱去切腹 这也……泰酷辣！！！,1
@爱莉希雅门徒,1
[辣眼睛][辣眼睛][辣眼睛]我……我是不是刚才永劫无间玩的高血压了，进门就看见荒泷一斗在开车[吃瓜][吃瓜][吃瓜],0
只有我觉得这个背景音乐很好听吗？[洛天依],0
老师好会画！！！！,0
哈哈哈哈哈哈哈救命没有一个是绷得住的,0
好可爱！[原神_哇],0
好可爱！[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇],0
这串台串的很有意思啊,0
好活就是有点短[doge],0
好好好,0
哈哈哈哈哈笑死我了,0
一时之间不知道放到哪个收藏夹,0
@mc秋心,0
草，大制作,0
插个眼，火了踹我一脚[脱单doge],0
[星星眼]好厉害,0
自己做的吗？质量这么高？一个人？,0
"好看爱看多看[脱单doge]
狼崽女仆好文明（被打）",0
@有只咕咕鹦叫翾鹉 6,0
七七那个好诶,0
[脱单doge],0
可爱！,0
哈哈哈ꉂꉂ(ᵔᗜᵔ*)绝了啊[鼓掌][吃瓜][吃瓜][吃瓜][打call][打call][打call][打call][打call][打call][打call][打call],0
昨天在推特上面看见你，然后今天上午在快手上看见，然后晚上又在b站上看见[笑哭],0
画风好可爱，关注了关注了[脱单doge],0
[热词系列_啊?],0
等等，插个话。鄙人是真理骑士，在开始自我介绍之前，可否询问您一个问题：您是否承认维里塔斯·拉帝奥教授的智慧盖世无双？,0
一斗可爱捏,0
666,0
啊啊啊啊啊好有趣好可爱[大笑],0
厉害厉害,0
@Fromage022,0
一时间不知道放哪个收藏夹[doge],0
迪希雅厨子疯了，国宴,0
哈哈哈哈哈哈好有意思,0
@天际芋泥奶茶绫人的狗,0
迪希亚冒出来的时候，我小脑萎缩了。,0
@喜欢荧宝的阿乐 [脱单doge],0
什么什么什么什么？不知道为什么，突然就喜欢绝区零了（呆）,0
听这个配音，我一直以为下一秒就有谁要被处刑了（很像弹丸论破的感觉）,0
哇，这质量，太厉害了[打call][打call][打call],0
不错不错,0
都有二创了，这游戏一定公测很久了吧[doge],0
绝区零，旅行者好玩吗？[怪怪小黄豆_嗯？],0
这个好诶！[克克莉丝表情包_喜欢],0
哈哈哈哈派蒙[笑哭],0
太太可不可以再多画一点他们两个的联动啊[保卫萝卜_哭哭],0
@嗷迪叕钻,0
啊啊啊最后的派蒙宝宝好可爱[抓狂][抓狂][抓狂],0
老师画风太可爱了啊啊啊啊萌死我,0
好活！[鼓掌],0
66666,0
6,0
@丶珩枳,0
好清爽的画风，可爱suki[原神_哇],0
@亦是永恒-,0
画的都好可爱[tv_可爱][tv_可爱],0
我草好帅……我被帅到了……[崩坏：星穹铁道_饿],0
一时不知道放进那个收藏夹里[星星眼],0
女仆装狼崽好可爱[害羞],0
@霍霍不歪十连双金 @一个帅气别人的网名,0
萌死了啊啊啊啊,0
只玩原绝，感觉没什么意思，要玩就来把大的。原绝星崩四游联动。会更有挑战性。[tv_doge][tv_doge][tv_doge][tv_doge],0
派蒙好好好好好可爱！,0
哈哈哈哈哈哈哈超有意思！！！,0
空好适合绝区零哥哥的衣服哈哈哈哈哈哈[喜极而泣],0
好活！,0
老师好神！！！！[星星眼],0
@一只-屑-狐狸 这下真是起猛了[辣眼睛],0
11号和魈对应的原因是什么呀,0
@s三手长短,0
画的这么牛逼？,0
画好可爱啊啊啊啊,0
我的妈呀好可爱aaaaa,0
可爱啊啊啊啊啊啊,0
@糖水晶球,0
完了，dna错乱了,0
三连了家人们,0
希儿怎么穿着莹的衣服,0
可琳可以换珐露珊来着,0
这是8万粉的视频？？？这明明是百万粉的[原神_哇],0
兔子派蒙[仓鼠松鼠_赞],0
[脱单doge][脱单doge],0
huo,0
@煢独,0
快点发补偿啊，快快快！,0
牛！！！！,0
非常好画风，使我的派蒙旋转[原神_哇],0
哈可爱呀！,0
woc,0
好喜欢好会画，转换的点都戳到我了[可爱小黄豆_哭了]太可爱了，想一嘴亲死,0
绝活[热词系列_哇酷哇酷],0
好可爱[星星眼][星星眼][星星眼],0
[热词系列_妙啊],0
[星星眼][星星眼],0
三连支持了,0
请和我结婚,0
好活当赏[保卫萝卜_哇],0
[tv_doge]可爱捏,0
@fu茸,0
神迹再现[领结猫_呐喊],0
狼崽！,0
好可爱@和库洛姆金婚十年 [领结猫_看手机],0
我很好奇，雷泽的衣服挡不住吧？,0
兄妹表情都好可爱啊啊啊啊啊啊啊,0
@经常歪迪卢克的99,0
不多说了，老师，结婚。,0
这个好玩！！！,0
我现在关注太太，以后就是老粉辣[星星眼],0
让我猜猜，一定是银狼干的[脱单doge],0
@qqqqqqqqqqquya,0
世界上的另一个我[星星眼],0
@yoyoyoyo_1023 @饼ban,0
很有创意,0
画的好萌啊[脸红],0
哈哈哈哈哈哈好好玩[星星眼][星星眼][星星眼][星星眼],0
@鹤森love @嗯ingki 牛逼,0
雷泽好可爱，穿女仆装,0
画风好漂亮啊喜欢,0
这个画风！！好好好好！！[给心心],0
都谁啊不认识，没有测试资格,0
[热词系列_啊?]那么多视频百万播放，怎么粉丝那么少？,0
@事与_愿违_ 手机卡了，敲一敲,0
是派蒙干的？,0
好牛，好可爱,0
好棒的想法！[海洋生物鳐鱼君_噢噢噢噢],0
魈换成的那个女角色是谁啊[思考][思考],0
“我们……终将重逢”,0
我真不是故意的[笑哭][doge],0
最后两枚硬币给你了[2233娘_吐魂],0
绝活！[tv_点赞],0
啊啊啊啊啊啊啊啊可爱死了！！！！！[打call],0
绝了[星星眼],0
这个游戏二创那么强，一定早开服了吧,0
这串线有点离谱啊[吃瓜],0
哈哈哈…这是什么神奇的牛逼的切换[热词系列_啊?],0
看完这个视频后，我的DNA打结了,0
绝区原,0
@柠檬旺川,0
@仸棽 可爱！！,0
赞赞赞赞赞赞,0
喷3人看到开头一脸懵[领结猫2_宕机],0
我去！一点违和感都没有,0
不错，送你两个圆圆的东西,0
好可爱！！好会画画得太太太喜欢了呜呜呜呜,0
好好好好好,0
@抚恤考核表,0
好可爱好可爱！！！,0
厉害啊,0
@白シ砂糖,0
@空崎咲白 @薛定谔的时长卿 @子桑浊 @一个取名废的灰喉厨 @Retardddddd @芙芙的正宫 @自闭在线摸鱼,0
好可爱,0
酷啊[阿萨Aza-多面体_宝贝],0
一斗:sorry，我登错号了,0
[星星眼]酷,0
我就说狼崽这家伙是有点美色在身上的[脱单doge][脱单doge],0
啊[大笑],0
非常好的视频[FGO_耶],0
[doge][doge][doge],0
毫无违和感！,0
好可爱！,0
可爱捏,0
啊,0
做的好棒啊！！！,0
莱依拉和小鹿。没错，我们是兄妹关系。还是声优梗[doge][doge][doge][滑稽][滑稽][滑稽][滑稽],0
画得好可爱啊啊啊[喜欢],0
好绝好绝好绝,0
突袭米哈游机房的结果,0
什么时候绝区零啊啊啊啊,0
发了10个视频差不多9万粉，太太的作品质量高的惊人啊[喜欢][喜欢][喜欢],0
白毛大姐姐和雷泽换衣服后成奶盖了,0
不带崩铁玩是噶,0
@克莉丝坦洛 @bili_51744603746,0
@郬婻顕媖,0
@ZiZnnnn,0
@一枝屑葡萄 @夜鸦忆魔语 @天动万象_-_,0
画的好牛ber[大哭][桃源_给花花]好喜欢,0
@凯亚队长的专属坐骑,0
妈的，应该放哪个文件夹？,0
火火火！,0
vocal， 米家爆改[星星眼],0
比老师，小蓝鸟上你的视频底下有片哥,0
大大太会了吧,0
[doge]很怪,0
空莹兄妹俩去过那么世界，说不定真的来过这里哈哈哈[tv_doge],0
厉害了啊！[星星眼],0
看着看着就DNA打结了[doge],0
好看！,0
好棒的设定,0
可以有[原神_吃惊],0
有没有大佬知道音乐啊，求[抓狂],0
@木芖,0
好好好好好好看,0
@夜的可怕,0
有意思，三连支持,0
考哥.JPG[脱单doge],0
@鹅了吃什么,0
@无形之刃ace,0
多来点，这个系列还有续集吗[未未昭童话装扮_喜欢],0
一时间不知道应该放入哪个收藏夹,0
啊啊啊啊可爱！,0
有诺艾尔的地方就有我,0
好萌好萌[星星眼][星星眼][星星眼][星星眼][星星眼],0
哈哈哈哈哈哈好活,0
比彼出品必属精品,0
@一场清风掠过,0
啊？@一个想要紫砂的人-,0
ps：猫又是猫脚[吃瓜],0
收藏[崩坏3·光辉矢愿_比心],0
啊？,0
好可爱的画风啊啊啊好喜欢我疯狂三连！[给心心][给心心][给心心],0
@一只-屑-狐狸 感觉，挺河里？[吃瓜],0
好怪,0
@横扫僵尸班级吗,0
@有米睡不醒 @米莉owo,0
太可爱了！,0
好可爱啊！,0
好合适，好好看哈哈哈,0
好牛好牛,0
神了,0
@事武装草虫,0
太太我爱您啊啊啊啊啊啊啊啊啊[喜欢][喜欢][喜欢],0
好厉害！好喜欢这个！！！,0
雷泽穿女仆装了诶[原神_哇],0
可可可爱爱爱爱爱！！！,0
